ID_Cliente,Edad,AntigUedad_Meses,Numero_Productos,RFM_Score,Numero_Trx_3m,Meses_Cuenta_Sueldo,Numero_Prestamos,Flg_Mal_Pagador,Nro_Familiares,Nro_Llamadas_CC,Genero,Estado_Civil,Edad_Hijo_Menor,IngresoReal,Flg_ViviendaPropia,Flg_PP,Flg_Retencion,Flg_PP_Garantia_HIP,Flg_TC
80633,22,36,3,13.245657,2,30,2,0,4,0,1,0,0,54532,1,0,0,0,0
80683,43,0,0,0,0,-6,2,0,4,0,1,1,15,61609,0,0,0,0,0
80817,25,12,2,11.035667,1,6,0,0,5,10,0,0,0,65263,0,0,0,0,0
80840,62,24,0,0,0,16,0,0,7,8,0,0,36,57116,0,1,0,0,0
97487,43,24,2,10.293323,1,17,0,0,1,9,0,0,16,60017,0,0,1,0,0
97651,56,24,0,0,0,22,1,0,6,8,1,1,21,56608,0,0,0,0,0
79584,34,0,9,0,0,-4,3,0,4,10,1,1,1,65620,1,0,0,0,0
79649,26,0,0,0,0,-4,0,0,4,8,0,0,0,65263,0,0,0,0,0
79650,21,36,1,11.539,1,27,2,0,6,8,1,0,0,69766,1,0,0,0,0
90329,30,36,0,0,0,34,0,0,4,8,1,0,0,42752,0,0,0,0,0
90402,34,24,5,8.525657,2,20,0,0,1,10,0,1,5,37098,0,1,0,0,0
90471,63,0,10,0,0,-4,4,0,5,9,0,1,37,40139,1,0,0,1,0
90410,51,0,1,0,0,-4,1,0,3,10,1,0,17,56439,1,0,0,0,0
90499,24,48,15,15.037273,8,38,0,0,4,9,1,0,0,40287,0,0,0,1,0
90444,30,36,34,17.063753,10,34,1,0,5,10,1,0,0,54243,0,0,0,0,0
90570,37,24,0,0,0,14,1,0,6,5,1,0,5,65360,0,0,0,0,1
90751,50,12,3,10.545667,1,8,1,0,4,10,0,1,18,56762,1,0,1,0,0
90679,26,48,2,8.735667,1,35,1,0,4,10,1,0,0,50205,0,0,0,0,0
90820,37,0,0,0,0,-3,0,0,2,0,0,0,8,68819,1,0,0,0,0
90823,34,24,4,8.812333,1,18,0,0,4,11,0,2,3,48118,1,0,0,0,0
90835,72,0,9,0,0,-3,2,0,3,9,0,1,42,50532,0,0,0,0,0
90851,44,36,0,0,0,29,1,0,6,9,1,1,13,38650,0,0,0,0,0
91206,46,36,0,0,0,28,3,0,2,8,0,1,13,49609,0,0,0,0,0
91257,40,48,5,13.02648,3,36,1,0,4,10,1,1,10,60520,0,0,0,0,0
91389,27,36,4,8.477823,2,27,2,0,5,0,0,0,0,46236,0,0,0,0,1
91390,57,24,3,8.633323,1,14,1,0,6,0,1,0,29,41681,0,0,0,0,0
91098,25,24,24,22.702538,15,14,2,0,4,10,0,0,0,50177,0,0,0,0,0
91116,34,24,0,0,0,12,0,0,4,10,1,0,5,55425,0,0,1,1,0
91265,38,36,0,0,0,27,0,0,3,9,1,0,5,55425,0,0,0,0,0
91228,44,36,0,0,0,30,1,0,3,10,1,1,15,43123,1,0,0,0,0
91451,42,12,4,8.316333,2,8,0,0,1,11,1,2,15,69553,0,0,1,0,0
91423,31,24,0,0,0,22,0,0,4,10,1,0,0,40287,0,0,0,0,0
91542,28,24,0,0,0,18,0,0,3,0,0,0,0,67905,1,0,0,0,0
91299,31,12,3,8.928,2,5,1,0,4,9,1,2,3,55998,1,0,0,0,0
91316,40,24,0,0,0,12,4,0,3,8,0,1,13,40938,0,0,1,0,0
91487,47,36,0,0,0,26,1,0,7,0,1,1,22,45408,0,0,0,0,0
91596,39,24,0,0,0,11,1,0,2,9,0,2,12,38183,0,0,0,0,0
91762,49,36,5,9.989647,2,32,2,0,6,10,0,2,17,40925,0,0,0,0,0
91828,22,36,0,0,0,25,2,0,2,6,1,0,0,69766,1,0,0,0,0
91926,44,36,0,0,0,23,0,0,1,8,0,0,17,43689,0,1,0,0,0
92010,49,36,5,10.375313,4,28,2,0,6,10,1,2,17,51008,0,0,1,0,0
91784,25,48,0,0,0,41,4,0,2,8,1,0,0,61590,0,0,1,0,0
91831,20,48,0,0,0,41,2,0,4,8,0,0,0,50177,0,0,0,0,0
91896,39,48,0,0,0,39,0,0,4,9,0,0,9,37443,0,0,0,0,0
92169,42,24,42,29.81078,23,16,0,0,3,1,1,0,12,38433,0,0,0,0,1
70478,34,24,0,0,0,17,0,0,6,10,0,0,6,67784,0,1,1,0,0
70485,49,24,0,0,0,14,2,0,4,11,0,2,21,53242,0,0,0,0,1
70555,25,36,0,0,0,28,0,0,3,10,1,0,0,42752,0,0,0,0,0
70703,36,24,0,0,0,16,0,0,1,0,0,2,7,48329,1,0,1,0,0
70714,29,36,0,0,0,25,0,0,2,11,0,2,1,43578,0,0,0,0,0
70744,23,36,0,0,0,30,2,0,2,10,1,0,0,17418,0,0,0,0,0
70914,42,48,23,27.906998,20,36,0,0,4,10,1,2,14,48564,0,0,0,1,0
70996,24,36,0,0,0,24,1,0,1,11,1,0,0,31972,0,0,1,0,0
71173,24,12,2,9.032323,2,10,1,0,1,11,1,0,0,50285,0,0,0,0,0
71675,29,0,2,0,0,-2,2,0,5,11,0,0,0,58465,1,0,1,0,0
72282,12,48,2,8.699,1,37,0,0,3,0,0,0,0,67905,0,1,0,0,0
75783,28,24,4,7.499,1,14,2,0,5,10,0,0,0,50177,0,0,0,0,0
87132,26,24,0,0,0,18,2,0,1,11,0,0,0,32093,0,0,0,0,0
87157,39,48,0,0,0,38,3,0,1,9,0,0,7,42369,0,0,0,0,0
87268,23,12,0,0,0,8,1,0,5,10,0,0,0,43220,0,0,0,0,0
87368,57,12,0,0,0,10,1,0,3,0,1,1,27,56845,1,0,0,0,0
87222,51,0,0,0,0,-5,0,0,6,9,1,0,19,46019,0,1,0,0,0
87238,44,12,3,10.211333,2,10,2,0,3,10,0,2,13,60629,0,0,0,1,0
87387,26,0,1,0,0,-4,1,0,1,0,0,0,0,49921,0,0,0,0,0
87775,58,36,2,11.492323,2,32,1,0,4,0,0,0,29,34578,1,0,0,0,0
87866,18,48,0,0,0,38,1,0,3,8,1,0,0,31972,0,0,0,0,0
75969,40,36,0,0,0,33,2,0,4,9,1,2,11,62943,0,0,0,1,0
88043,41,36,0,0,0,32,4,0,1,10,0,0,15,60301,0,1,0,0,0
88093,31,0,0,0,0,-3,1,0,5,10,1,0,0,63861,1,0,0,0,0
88154,31,12,0,0,0,0,3,0,3,8,0,0,0,61512,0,0,0,0,1
88184,29,36,0,0,0,25,1,0,1,10,0,0,0,39207,1,0,0,0,0
88352,19,24,28,10.41899,2,14,1,0,5,8,1,0,0,54243,0,0,0,0,0
88393,29,24,0,0,0,20,1,0,5,0,1,0,0,50285,0,0,0,0,0
88411,44,48,7,11.999303,5,39,4,0,1,8,1,1,15,43184,0,0,0,0,0
88513,83,12,4,8.032333,1,5,1,0,2,9,1,0,55,43184,0,0,0,0,0
88520,45,48,2,7.462333,1,37,0,0,3,9,0,2,14,38068,1,0,0,0,0
88707,42,12,0,0,0,7,1,0,1,11,1,2,7,54575,0,0,0,0,0
88708,42,24,0,0,0,14,5,0,1,11,0,1,13,65755,0,0,1,0,0
88742,39,0,0,0,0,-2,1,0,6,11,1,2,8,62888,0,0,0,1,0
88859,33,12,3,8.402333,1,6,1,0,6,8,0,2,6,54406,1,1,0,0,0
88973,51,0,9,0,0,-3,0,0,4,0,0,0,19,52368,0,0,0,0,0
76210,38,0,0,0,0,-1,0,0,4,9,0,2,6,56458,0,0,0,0,1
76387,38,48,0,0,0,35,1,0,5,8,1,0,8,36646,0,0,0,0,0
76430,11,24,2,7.736617,1,20,0,0,1,9,0,0,0,65263,0,1,1,0,1
76485,23,36,5,8.342313,2,27,1,0,5,11,1,0,0,63861,1,0,1,0,0
76678,28,12,41,20.807234,13,5,0,0,4,10,0,0,0,65263,1,0,0,0,0
76719,30,24,1,12.375667,1,16,0,0,4,11,0,2,1,43578,0,0,0,0,0
